juice0_location0,pancake0_location0,wineglass0_location0,cutleryfork0_location0,fridge_state0,dishwasher_state0,tv_state0,Act_A0,LocA_A0,Act_B0,LocA_B0,Close_B0,juice0_location1,pancake0_location1,wineglass0_location1,cutleryfork0_location1,fridge_state1,dishwasher_state1,tv_state1,Act_A1,LocA_A1,Act_B1,LocA_B1,Close_B1,cupcake0_location0,waterglass0_location0,cupcake0_location1,waterglass0_location1,plate0_location0,plate0_location1,poundcake0_location0,poundcake0_location1
INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_cabinet222,bedroom,walktowards_cabinet222,bedroom,None,INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_juice338,bedroom,grab_juice338,bedroom,cabinetjuice,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_cabinet222,bedroom,walktowards_cabinet222,bedroom,None,in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,close_cabinet222,bedroom,cabinetjuice,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_cabinet222,bedroom,open_cabinet222,bedroom,cabinetjuice,INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_juice338,bedroom,grab_juice338,bedroom,cabinetjuice,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_cabinet222,bedroom,open_cabinet222,bedroom,cabinetjuice,in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,close_cabinet222,bedroom,cabinetjuice,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_cabinet222,bedroom,open_cabinet222,bedroom,cabinetjuice,in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,walktowards_kitchen50,bedroom,cabinetjuice,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_juice338,bedroom,grab_juice338,bedroom,cabinetjuice,in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,close_cabinet222,bedroom,cabinetjuice,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_juice338,bedroom,grab_juice338,bedroom,cabinetjuice,in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,walktowards_kitchen50,bedroom,cabinetjuice,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
INSIDE_bedroom_INSIDE_cabinet,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_juice338,bedroom,grab_juice338,bedroom,cabinetjuice,in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,walktowards_kitchen50,bedroom,juice,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,close_cabinet222,bedroom,cabinetjuice,in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,walktowards_kitchen50,bedroom,cabinetjuice,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,close_cabinet222,bedroom,cabinetjuice,in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,walktowards_kitchen50,bedroom,juice,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,close_cabinet222,bedroom,cabinetjuice,in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,walktowards_kitchen50,bedroom,fridgejuicewine,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,walktowards_kitchen50,bedroom,cabinetjuice,in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,walktowards_kitchen50,bedroom,juice,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,walktowards_kitchen50,bedroom,cabinetjuice,in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,walktowards_kitchen50,bedroom,fridgejuicewine,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,walktowards_kitchen50,bedroom,cabinetjuice,in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,walktowards_kitchentable123,kitchen,fridgejuicewine,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,walktowards_kitchen50,bedroom,juice,in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,walktowards_kitchen50,bedroom,fridgejuicewine,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,walktowards_kitchen50,bedroom,juice,in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,walktowards_kitchentable123,kitchen,fridgejuicewine,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,walktowards_kitchen50,bedroom,juice,in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,walktowards_kitchentable123,kitchen,fridgejuicewine,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,walktowards_kitchen50,bedroom,fridgejuicewine,in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,walktowards_kitchentable123,kitchen,fridgejuicewine,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,walktowards_kitchen50,bedroom,fridgejuicewine,in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,walktowards_kitchentable123,kitchen,fridgejuicewine,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,bedroom,walktowards_kitchen50,bedroom,fridgejuicewine,in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,kitchen,putback_juice_kitchentable,kitchen,cupcakejuicekitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,walktowards_kitchentable123,kitchen,fridgejuicewine,in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,walktowards_kitchentable123,kitchen,fridgejuicewine,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,walktowards_kitchentable123,kitchen,fridgejuicewine,in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,kitchen,putback_juice_kitchentable,kitchen,cupcakejuicekitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,walktowards_kitchentable123,kitchen,fridgejuicewine,INSIDE_kitchen_ON_kitchentable,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,kitchen,null,kitchen,cupcakejuicekitchentable,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,null,null
in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,walktowards_kitchen50,bedroom,walktowards_kitchentable123,kitchen,fridgejuicewine,null,null,null,null,null,null,null,null,null,null,null,null,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,null,null,INSIDE_kitchen_INSIDE_dishwasher,null,null,null
in_agentHandsB,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,kitchen,putback_juice_kitchentable,kitchen,cupcakejuicekitchentable,null,null,null,null,null,null,null,null,null,null,null,null,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,null,null,INSIDE_kitchen_INSIDE_dishwasher,null,null,null
INSIDE_kitchen_ON_kitchentable,null,INSIDE_kitchen_INSIDE_dishwasher,INSIDE_kitchen_INSIDE_dishwasher,OPEN,CLOSED,OFF,null,kitchen,null,kitchen,cupcakejuicekitchentable,null,null,null,null,null,null,null,null,null,null,null,null,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_dishwasher,null,null,INSIDE_kitchen_INSIDE_dishwasher,null,null,null
null,null,null,null,null,null,null,null,null,null,null,null,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,cabinetpancake,null,null,null,null,null,null,null,null
INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,cabinetpancake,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,null,null,null,null,null,null,null,null
INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,cabinetpancake,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,null,null,null,null,null,null,null,null
INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,cabinetpancake,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,null,null,null,null,null,null,null,null
INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,null,null,null,null,null,null,null,null
INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,null,null,null,null,null,null,null,null
INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,null,null,null,null,null,null,null,null
INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,null,null,null,null,null,null,null,null
INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,null,null,null,null,null,null,null,null
INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,null,null,null,null,null,null,null,null
INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,null,null,null,null,null,null,null,null
INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,null,null,null,null,null,null,null,null
INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchencabinet133,kitchen,None,null,null,null,null,null,null,null,null
INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,null,null,null,null,null,null,null,null
INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchencabinet133,kitchen,None,null,null,null,null,null,null,null,null
INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchen50,livingroom,walktowards_kitchen50,bathroom,None,INSIDE_kitchen_INSIDE_kitchencabinet,INSIDE_bedroom_INSIDE_cabinet,INSIDE_kitchen_ON_kitchentable,INSIDE_kitchen_INSIDE_kitchencabinet,CLOSED,CLOSED,OFF,walktowards_kitchencabinet133,kitchen,walktowards_kitchencabinet133,kitchen,None,null,null,null,null,null,null,null,null
